arrest_id_x,person_id,age_at_arrest,sex,race,arrest_date_univ,arrest_id_y,charge_degree,offense_category,arrest_date_event,y,current_charge_felony,num_fel_arrests_last_year
4524392,909315,22.035616438356165,M,Black,2018-01-11,2609763,misdemeanor,violent,2018-12-02,0,0,0
7021379,63935,29.64109589041096,F,White,2016-05-24,7181597,felony,property,2016-04-29,1,1,4
5844042,57732,26.22739726027397,M,Black,2017-04-26,10164885,felony,drug,2013-09-17,0,1,0
5201065,1421025,36.583561643835615,M,Other,2017-09-12,5201065,misdemeanor,other,2017-09-12,0,0,0
7303205,2931293,22.63013698630137,F,White,2016-03-28,7303205,misdemeanor,other,2016-03-28,0,0,0
7005244,1130673,25.65205479452055,M,Black,2016-05-28,10798290,misdemeanor,drug,2013-02-11,1,0,1
7283727,30578,30.66849315068493,F,,2016-04-01,8466092,misdemeanor,violent,2015-04-07,0,0,0
7208240,228565,19.350684931506848,M,Black,2016-04-21,7208240,misdemeanor,violent,2016-04-21,0,0,0
7583303,913768,41.04383561643836,M,Black,2016-01-08,10700504,misdemeanor,other,2013-03-17,0,0,0
5971205,1012418,40.59452054794521,M,,2017-03-26,5971205,misdemeanor,violent,2017-03-26,0,0,0
7370720,26596,46.40547945205479,M,mixed,2016-03-09,11018216,misdemeanor,property,2012-11-21,0,0,0
5470465,3191875,20.08219178082192,M,White,2017-07-23,5470465,misdemeanor,other,2017-07-23,0,0,0
7157820,1055158,36.14520547945205,M,White,2016-05-06,477455,misdemeanor,other,2019-12-26,0,0,0
6397938,2106053,47.74520547945205,F,White,2016-11-21,6934708,misdemeanor,violent,2016-06-18,0,0,0
5666449,25523,29.742465753424657,M,Black,2017-06-08,5544127,misdemeanor,other,2017-07-06,0,0,0
5560634,316053,41.33698630136986,F,White,2017-07-03,5846290,misdemeanor,property,2017-04-25,0,0,0
3739546,207810,27.51780821917808,M,Black,2018-05-20,3739546,misdemeanor,violent,2018-05-20,0,0,0
4957370,26152,27.528767123287672,M,Black,2017-10-24,5111103,misdemeanor,violent,2017-09-27,0,0,1
6305418,320631,31.63013698630137,M,Black,2016-12-23,9395302,misdemeanor,property,2020-12-04,1,0,0
6445341,48080,38.95890410958904,M,Black,2016-11-11,2505370,misdemeanor,property,2018-12-20,0,0,0
2568623,74595,38.24109589041096,M,Black,2018-12-10,10072716,misdemeanor,other,2013-10-22,0,0,0
4937826,56410,33.4027397260274,M,Black,2017-10-27,4937826,misdemeanor,property,2017-10-27,0,0,0
4646805,1006380,58.9041095890411,M,mixed,2017-12-13,4646805,misdemeanor,drug,2017-12-13,0,0,0
6313374,31518,22.353424657534248,M,White,2016-12-21,6761130,felony,violent,2016-08-10,1,1,2
7019251,253477,51.3013698630137,M,White,2016-05-24,7019251,misdemeanor,other,2016-05-24,0,0,1
7153262,883902,20.334246575342465,M,Black,2016-05-07,5996828,misdemeanor,property,2017-03-19,1,0,1
4153597,704623,33.53150684931507,M,Black,2018-03-20,10374347,felony,violent,2013-07-09,0,1,0
4941565,1060589,28.134246575342463,M,Black,2017-10-27,1044561,felony,violent,2019-09-04,0,1,1
5915304,46960,24.994520547945207,F,White,2017-04-07,13658463,felony,other,2012-02-24,0,1,0
2725809,1253737,44.03013698630137,M,White,2018-11-08,3537845,misdemeanor,other,2018-06-26,0,0,0
4531245,66936,46.295890410958904,M,Black,2018-01-10,2078501,misdemeanor,other,2019-03-12,1,0,0
7603699,2452788,26.33150684931507,M,Black,2016-01-03,7603699,felony,violent,2016-01-03,1,1,0
4652942,8089,22.35890410958904,M,Black,2017-12-12,7263271,felony,drug,2016-04-07,0,1,2
7023735,46047,31.136986301369863,M,White,2016-05-23,5788530,felony,property,2017-05-10,1,1,1
7200043,55112,46.46849315068493,M,White,2016-04-23,8253087,misdemeanor,other,2015-06-15,1,0,0
6604737,85446,18.117808219178084,M,Black,2016-09-22,6604737,felony,drug,2016-09-22,1,1,0
6163577,72764,22.72054794520548,F,Black,2017-02-03,7335182,misdemeanor,property,2016-03-18,1,0,3
5155920,92636,56.054794520547944,M,Black,2017-09-19,7969506,misdemeanor,property,2015-09-10,0,0,0
6983854,83299,18.16438356164383,,Black,2016-06-04,2203151,misdemeanor,drug,2019-02-20,0,0,0
4185409,79145,26.87945205479452,F,White,2018-03-14,10074004,misdemeanor,violent,2013-10-22,0,0,0
5594049,69777,27.216438356164385,M,Other,2017-06-24,5613431,misdemeanor,violent,2017-06-19,0,0,2
5140950,56946,38.20273972602739,M,Black,2017-09-21,1531302,misdemeanor,drug,2019-05-30,0,0,1
4761709,51435,33.465753424657535,M,Black,2017-11-24,11519270,misdemeanor,violent,2012-05-29,0,0,0
4983747,9102,24.898630136986306,M,Black,2017-10-19,11203184,felony,property,2012-09-14,1,1,1
4219078,259056,40.772602739726025,M,Black,2018-03-08,349101,misdemeanor,violent,2020-01-22,0,0,0
7153262,883902,20.334246575342465,M,Black,2016-05-07,9049569,misdemeanor,violent,2014-09-18,1,0,1
6863214,65316,36.42739726027397,M,Black,2016-07-08,6863214,felony,drug,2016-07-08,1,1,0
4937826,56410,33.4027397260274,M,Black,2017-10-27,5101569,misdemeanor,property,2017-09-28,0,0,0
7193530,1306011,59.12054794520548,M,White,2016-04-26,11070325,felony,other,2012-11-01,1,1,0
6213037,1241445,27.578082191780823,M,White,2017-01-21,5283924,misdemeanor,violent,2017-08-28,0,0,0
4130120,44351,27.805479452054794,F,Black,2018-03-24,96997,misdemeanor,drug,2020-03-12,0,0,0
6671035,106675,23.64109589041096,M,Black,2016-09-05,6861244,misdemeanor,drug,2016-07-10,0,0,0
6478529,27249,22.87945205479452,M,Black,2016-11-01,2134948,misdemeanor,property,2019-03-05,0,0,0
7357500,13592,33.413698630136984,M,Black,2016-03-13,4855258,felony,violent,2017-11-08,0,1,0
4367944,26258,22.027397260273972,M,Black,2018-02-08,6836654,felony,drug,2016-07-17,0,1,0
6166510,69593,35.4,F,mixed,2017-02-03,4073414,misdemeanor,property,2020-08-08,1,0,0
4435364,12751,26.40821917808219,M,Black,2018-01-27,4435364,misdemeanor,violent,2018-01-27,1,0,1
3739546,207810,27.51780821917808,M,Black,2018-05-20,376748,misdemeanor,other,2020-01-17,0,0,0
5427759,81982,26.80821917808219,M,Black,2017-07-31,8464406,felony,other,2015-04-07,1,1,0
7224958,57529,25.564383561643837,M,Black,2016-04-17,11571593,felony,violent,2012-05-13,1,1,3
5998375,339988,56.57534246575342,M,,2017-03-17,5709116,misdemeanor,other,2017-05-28,0,0,1
6645202,78786,24.15068493150685,M,White,2016-09-12,3835604,felony,property,2018-05-01,1,1,0
3477152,598785,25.506849315068493,M,Black,2018-07-07,9863224,misdemeanor,property,2013-12-24,0,0,0
6746136,358458,28.85753424657534,M,mixed,2016-08-13,2381982,misdemeanor,drug,2019-01-16,0,0,0
4100820,66832,33.62465753424657,M,Black,2018-03-28,3894432,felony,violent,2018-04-20,1,1,0
7255033,69058,49.24931506849315,F,mixed,2016-04-10,7511394,misdemeanor,property,2016-02-02,1,0,0
5879415,1788,46.961643835616435,M,,2017-04-17,10928764,felony,violent,2012-12-20,0,1,0
5594049,69777,27.216438356164385,M,Other,2017-06-24,5674527,misdemeanor,violent,2017-06-06,0,0,2
3828636,742629,22.024657534246575,M,Black,2018-05-03,2144317,felony,violent,2019-03-02,1,1,0
7041731,51504,48.94794520547945,M,Black,2016-05-18,10139922,felony,drug,2013-09-25,0,1,0
4331087,202960,38.224657534246575,M,Black,2018-02-15,7824354,misdemeanor,violent,2015-10-25,1,0,0
7234140,1058203,27.33150684931507,M,Black,2016-04-15,11075208,misdemeanor,drug,2012-10-31,0,0,0
2766114,43195,20.693150684931503,M,Black,2018-11-01,2640373,misdemeanor,drug,2018-11-26,0,0,1
6015800,60742,28.254794520547943,M,Black,2017-03-13,9334172,misdemeanor,other,2014-06-18,0,0,0
3993384,539268,44.24383561643835,M,White,2018-04-05,3347947,misdemeanor,property,2020-07-03,0,0,0
6049457,32779,27.38082191780822,M,Black,2017-03-03,8982977,misdemeanor,violent,2014-10-10,0,0,0
5598101,531993,52.59178082191781,M,White,2017-06-23,8746707,misdemeanor,property,2015-01-08,0,0,0
4957370,26152,27.528767123287672,M,Black,2017-10-24,8862350,misdemeanor,other,2014-11-23,0,0,1
2971473,929734,40.465753424657535,M,White,2018-09-24,4772121,misdemeanor,drug,2017-11-21,0,0,0
6507127,49237,20.09041095890411,M,Black,2016-10-22,8078141,misdemeanor,violent,2015-08-08,0,0,2
6822812,27924,20.48219178082192,M,White,2016-07-21,6653336,felony,property,2016-09-09,1,1,0
4837325,51323,32.26027397260274,M,White,2017-11-13,10105727,misdemeanor,other,2013-10-09,1,0,3
7395386,1609935,41.40547945205479,,,2016-03-02,5397574,misdemeanor,other,2017-08-07,0,0,0
3787339,25110,22.95616438356164,M,Black,2018-05-10,3787339,misdemeanor,drug,2018-05-10,1,0,2
6322340,1499946,25.86849315068493,M,White,2016-12-19,6387599,felony,violent,2016-11-25,0,1,1
6598254,2934116,37.6958904109589,M,White,2016-09-25,6503640,misdemeanor,other,2016-10-24,0,0,0
7395386,1609935,41.40547945205479,,,2016-03-02,9897548,misdemeanor,other,2013-12-16,0,0,0
4983747,9102,24.898630136986306,M,Black,2017-10-19,4608599,felony,property,2017-12-21,1,1,1
7158353,11936,60.92602739726028,M,Black,2016-05-05,7364034,misdemeanor,property,2016-03-10,1,0,0
7023735,46047,31.136986301369863,M,White,2016-05-23,3094523,misdemeanor,other,2018-08-31,1,0,1
6957590,1297492,22.775342465753425,M,White,2016-06-13,8127671,misdemeanor,drug,2015-07-24,0,0,0
6822812,27924,20.48219178082192,M,White,2016-07-21,169591,misdemeanor,other,2020-02-27,1,0,0
3479577,1050738,22.24931506849315,M,Black,2018-07-06,1711376,misdemeanor,violent,2020-05-17,0,0,0
6147642,1675740,34.961643835616435,M,White,2017-02-07,9302137,misdemeanor,other,2014-06-28,0,0,0
4251991,98350,53.772602739726025,M,Black,2018-03-02,3714377,misdemeanor,other,2018-05-24,0,0,0
6434678,1762278,30.424657534246577,M,White,2016-11-15,1942344,misdemeanor,other,2019-04-05,0,0,0
4827776,1063563,30.816438356164383,M,White,2017-11-13,10745585,misdemeanor,property,2013-02-28,0,0,0
6978316,80524,38.4,M,Black,2016-06-06,6886239,felony,violent,2016-07-05,1,1,2
4219078,259056,40.772602739726025,M,Black,2018-03-08,4219078,felony,property,2018-03-08,0,1,0
5847419,2293944,38.967123287671235,M,Other,2017-04-25,6280708,misdemeanor,other,2017-01-03,0,0,0
5057571,66046,24.473972602739725,M,Black,2017-10-06,3051221,felony,violent,2018-09-09,1,1,0
3039691,15353,34.391780821917806,F,White,2018-09-11,2444795,misdemeanor,property,2019-01-04,1,0,0
7465597,47273,23.38082191780822,M,Black,2016-02-13,6088780,felony,drug,2017-02-21,1,1,0
5474682,1348192,19.545205479452058,M,Black,2017-07-21,7114945,misdemeanor,other,2020-10-14,0,0,0
5958672,1448386,44.989041095890414,M,Black,2017-03-29,11531158,misdemeanor,property,2012-05-28,0,0,0
6037598,92826,40.846575342465755,M,Black,2017-03-07,20703147,misdemeanor,property,2012-01-06,0,0,0
4207288,1488855,31.80821917808219,F,mixed,2018-03-09,4207288,misdemeanor,other,2018-03-09,0,0,0
3046602,1244695,45.02739726027397,F,White,2018-09-10,4285426,felony,other,2018-02-24,1,1,2
7224958,57529,25.564383561643837,M,Black,2016-04-17,10980264,misdemeanor,violent,2012-12-03,1,0,3
6792133,53858,29.106849315068494,M,mixed,2016-08-01,5835205,misdemeanor,drug,2017-04-27,0,0,0
11966928,14780,22.197260273972603,M,White,2016-04-12,11935799,felony,property,2015-01-08,0,1,0
6015800,60742,28.254794520547943,M,Black,2017-03-13,10210938,misdemeanor,violent,2013-09-02,0,0,0
7364521,911310,44.536986301369865,M,Black,2016-03-10,7364521,misdemeanor,drug,2016-03-10,1,0,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,3692086,misdemeanor,other,2018-05-29,0,0,0
6397938,2106053,47.74520547945205,F,White,2016-11-21,8274183,misdemeanor,property,2015-06-09,0,0,0
6192743,2497431,18.84931506849315,M,Black,2017-01-27,5919197,felony,drug,2017-04-07,1,1,1
2977729,19918,27.96712328767123,M,White,2018-09-22,10922712,misdemeanor,other,2012-12-24,0,0,0
7383051,3484,38.0,M,Black,2016-03-06,936287,felony,property,2019-09-22,0,1,0
6163577,72764,22.72054794520548,F,Black,2017-02-03,6359434,misdemeanor,property,2016-12-08,1,0,3
5965226,1012253,25.04383561643836,F,Black,2017-03-27,5965226,misdemeanor,violent,2017-03-27,0,0,0
6837789,542158,31.87945205479452,M,mixed,2016-07-16,11435642,misdemeanor,drug,2012-06-26,0,0,0
5008270,316704,37.704109589041096,M,Other,2017-10-16,5455114,misdemeanor,other,2017-07-25,0,0,0
5057571,66046,24.473972602739725,M,Black,2017-10-06,11182725,misdemeanor,property,2012-09-21,1,0,0
6507127,49237,20.09041095890411,M,Black,2016-10-22,6507127,misdemeanor,violent,2016-10-22,0,0,2
7255033,69058,49.24931506849315,F,mixed,2016-04-10,10299755,misdemeanor,property,2013-08-04,1,0,0
7550575,1773950,37.12054794520548,M,Black,2016-01-17,310412,misdemeanor,property,2020-01-30,0,0,0
5067540,1009066,20.96712328767123,M,Black,2017-10-04,5596194,felony,violent,2017-06-23,0,1,2
6601849,2871747,53.79726027397261,M,Black,2016-09-23,4255805,misdemeanor,drug,2018-03-01,0,0,0
6305418,320631,31.63013698630137,M,Black,2016-12-23,6053595,misdemeanor,property,2017-03-02,1,0,0
3877005,2880190,20.30958904109589,M,Black,2018-04-24,3877005,misdemeanor,drug,2018-04-24,0,0,0
4941565,1060589,28.134246575342463,M,Black,2017-10-27,6490331,felony,property,2016-10-28,0,1,1
6641052,13178,20.01095890410959,M,Black,2016-09-13,7553846,misdemeanor,violent,2016-01-15,1,0,0
2532252,2582921,24.85753424657534,M,White,2018-12-16,2849380,felony,violent,2018-10-17,0,1,1
7030740,1439871,30.698630136986303,M,White,2016-05-20,9611734,felony,property,2014-03-22,1,1,2
2586870,24750,35.0958904109589,M,White,2018-12-06,11255224,misdemeanor,property,2012-08-28,0,0,0
2922877,84823,24.0,M,Black,2018-10-02,2922877,felony,violent,2018-10-02,1,1,2
4796664,25060,25.947945205479453,F,Black,2017-11-19,4137593,misdemeanor,property,2018-03-23,1,0,0
3839724,1039827,22.438356164383563,M,Black,2018-05-01,3839724,misdemeanor,other,2018-05-01,0,0,0
3993384,539268,44.24383561643835,M,White,2018-04-05,1194329,misdemeanor,property,2019-08-04,0,0,0
2547343,122092,45.96986301369863,M,mixed,2018-12-13,6464808,felony,property,2016-11-05,0,1,0
6183928,712318,37.106849315068494,M,Black,2017-01-30,6183928,felony,drug,2017-01-30,0,1,1
6676950,3462861,71.27123287671233,M,Black,2016-09-02,9939740,misdemeanor,other,2013-12-04,0,0,0
7200598,1300240,26.747945205479457,M,Black,2016-04-23,8275603,misdemeanor,drug,2015-06-09,0,0,0
6352048,555837,46.78904109589041,M,Black,2016-12-11,10830108,misdemeanor,violent,2013-01-30,1,0,0
5705381,720250,31.14246575342466,M,Black,2017-05-30,11315842,misdemeanor,property,2012-08-08,0,0,0
3377366,81249,50.26849315068493,M,Black,2018-07-24,6335275,misdemeanor,property,2016-12-14,0,0,0
7462166,75450,53.104109589041094,M,White,2016-02-16,5560397,misdemeanor,property,2017-07-04,0,0,0
4741552,75570,26.202739726027396,M,White,2017-11-28,2337402,misdemeanor,drug,2019-01-25,0,0,0
6650503,3249428,32.221917808219175,M,Black,2016-09-10,11324615,misdemeanor,other,2012-08-04,0,0,0
2790886,184560,45.42739726027397,M,Black,2018-10-29,2775004,misdemeanor,property,2018-10-31,0,0,0
4818638,539354,51.27945205479452,M,Black,2017-11-15,1694989,misdemeanor,drug,2020-05-14,0,0,0
6659898,1065548,18.39452054794521,M,White,2016-09-07,6659898,misdemeanor,property,2016-09-07,0,0,0
5050448,244925,18.786301369863015,M,mixed,2017-10-08,5019807,misdemeanor,drug,2017-10-13,0,0,0
7381538,27382,26.564383561643837,M,Black,2016-03-07,11098412,misdemeanor,other,2020-12-30,1,0,0
7532175,919650,34.915068493150685,M,Black,2016-01-24,10540690,misdemeanor,other,2013-05-12,0,0,0
7003779,115968,30.983561643835618,M,Black,2016-05-30,6824382,misdemeanor,violent,2016-07-21,0,0,0
4650173,91481,21.28219178082192,M,Black,2017-12-13,6210458,misdemeanor,property,2017-01-23,0,0,0
5670555,67140,29.33150684931507,M,Black,2017-06-07,9967446,felony,property,2013-11-25,1,1,0
6601849,2871747,53.79726027397261,M,Black,2016-09-23,877489,misdemeanor,other,2019-10-03,0,0,0
6896776,1768653,56.12054794520548,M,White,2016-07-01,10236998,misdemeanor,property,2013-08-23,0,0,0
4609251,4741,33.49589041095891,M,White,2017-12-21,4872062,felony,property,2017-11-05,1,1,1
7021379,63935,29.64109589041096,F,White,2016-05-24,6724283,misdemeanor,property,2016-08-20,1,0,4
4573842,76733,27.47945205479452,F,White,2017-12-30,1785020,misdemeanor,drug,2019-05-03,0,0,1
5967924,1072904,26.654794520547945,M,Black,2017-03-27,5967924,misdemeanor,drug,2017-03-27,0,0,0
6326198,3185585,50.45205479452055,M,Black,2016-12-17,6326198,misdemeanor,property,2016-12-17,0,0,0
3949162,25670,35.26301369863014,F,Black,2018-04-12,3949162,misdemeanor,drug,2018-04-12,0,0,0
7137668,13605,44.14520547945205,F,Asian,2016-05-11,7137668,misdemeanor,other,2016-05-11,0,0,0
7193530,1306011,59.12054794520548,M,White,2016-04-26,6376331,felony,property,2016-11-29,1,1,0
6163577,72764,22.72054794520548,F,Black,2017-02-03,6411969,misdemeanor,property,2016-11-17,1,0,3
4801231,1575015,18.983561643835618,M,Black,2017-11-17,4801231,misdemeanor,drug,2017-11-17,0,0,0
4448872,27558,37.512328767123286,M,Black,2018-01-25,4520599,misdemeanor,property,2018-01-12,0,0,0
6096501,77276,42.9041095890411,M,Black,2017-02-19,6096501,misdemeanor,violent,2017-02-19,1,0,0
4143130,1602937,44.59452054794521,F,White,2018-03-21,3612336,misdemeanor,drug,2018-06-12,0,0,0
2667595,767053,26.07123287671233,M,Black,2018-11-20,1317580,misdemeanor,other,2019-07-11,1,0,0
5132759,861665,34.63835616438356,M,Black,2017-09-23,2791571,misdemeanor,property,2018-10-29,0,0,0
6659898,1065548,18.39452054794521,M,White,2016-09-07,3512264,felony,property,2018-06-30,0,1,0
3193787,1475717,33.11232876712329,F,White,2018-08-10,3193787,misdemeanor,other,2018-08-10,0,0,1
5974264,84410,42.84109589041096,F,Black,2017-03-24,6047692,misdemeanor,drug,2017-03-03,1,0,0
2747588,70259,23.843835616438355,M,mixed,2018-11-03,9180770,misdemeanor,drug,2014-08-06,0,0,0
5170311,336042,55.30684931506849,M,White,2017-09-15,5348920,misdemeanor,property,2017-08-15,1,0,0
4973877,910635,61.016438356164386,M,Black,2017-10-22,9474358,misdemeanor,drug,2014-05-08,0,0,0
3472322,62440,54.43835616438356,M,White,2018-07-09,10573784,misdemeanor,violent,2013-04-30,1,0,0
6234841,971359,30.63287671232877,M,White,2017-01-15,10465322,felony,violent,2013-06-06,0,1,0
7563566,49472,32.298630136986304,M,Black,2016-01-14,7147586,felony,drug,2016-05-09,1,1,4
7369356,1509614,52.19178082191781,M,White,2016-03-09,7369356,misdemeanor,property,2016-03-09,0,0,0
4251991,98350,53.772602739726025,M,Black,2018-03-02,5733959,misdemeanor,drug,2017-05-25,0,0,0
4827776,1063563,30.816438356164383,M,White,2017-11-13,4827776,misdemeanor,property,2017-11-13,0,0,0
5998375,339988,56.57534246575342,M,,2017-03-17,5751489,misdemeanor,property,2017-05-19,0,0,1
4100820,66832,33.62465753424657,M,Black,2018-03-28,6114440,misdemeanor,violent,2017-02-15,1,0,0
6816869,85806,30.0986301369863,M,White,2016-07-23,8720760,misdemeanor,other,2020-11-23,1,0,1
7194627,65387,18.813698630136987,M,Black,2016-04-26,4758548,misdemeanor,other,2017-11-26,0,0,1
4301105,43838,25.852054794520548,M,Black,2018-02-21,3644598,felony,violent,2020-07-12,0,1,0
6974579,993769,55.4027397260274,M,Black,2016-06-07,6974579,misdemeanor,violent,2016-06-07,0,0,0
3625742,994193,34.90958904109589,M,mixed,2018-06-10,3625742,misdemeanor,violent,2018-06-10,0,0,0
5053353,951591,26.583561643835615,M,Black,2017-10-06,5965289,misdemeanor,violent,2017-03-27,0,0,0
3130830,1137620,33.10958904109589,M,Black,2018-08-24,2858793,misdemeanor,property,2018-10-15,1,0,0
6507127,49237,20.09041095890411,M,Black,2016-10-22,7599012,felony,drug,2016-01-04,0,1,2
3493710,1023093,18.852054794520548,M,Black,2018-07-04,1991202,misdemeanor,violent,2019-03-27,0,0,0
2827385,7833,40.71232876712329,F,Black,2018-10-21,6674834,felony,drug,2016-09-02,0,1,0
5846255,333745,21.72054794520548,M,Black,2017-04-25,8418290,misdemeanor,other,2015-04-20,0,0,0
7408614,91883,25.14246575342466,F,Black,2016-02-27,1943438,misdemeanor,other,2019-04-05,0,0,0
5792197,10071,21.95890410958904,M,Black,2017-05-09,9003414,misdemeanor,other,2014-10-03,0,0,0
2971473,929734,40.465753424657535,M,White,2018-09-24,893243,misdemeanor,property,2019-09-30,0,0,0
6303916,717027,35.413698630136984,M,Black,2016-12-26,6303916,felony,other,2016-12-26,0,1,0
6957590,1297492,22.775342465753425,M,White,2016-06-13,6860466,misdemeanor,property,2016-07-11,0,0,0
7199368,1243226,19.567123287671233,F,White,2016-04-24,7199368,misdemeanor,violent,2016-04-24,0,0,0
5251707,95389,36.84109589041096,,Black,2017-09-04,11412300,misdemeanor,other,2012-07-05,0,0,0
5475688,67939,60.42191780821918,M,Black,2017-07-21,7453915,misdemeanor,property,2016-02-18,0,0,1
4941565,1060589,28.134246575342463,M,Black,2017-10-27,8166911,misdemeanor,other,2015-07-13,0,0,1
7464288,1499680,24.887671232876713,F,Black,2016-02-15,8200709,misdemeanor,property,2015-07-02,0,0,0
